CFHEPS Amount,ZIP,month,Timely Issuance,Agency Action 
"$3,175",10451,9/1/2024,Timely,N/A
"$3,167",10451,9/1/2024,Timely,N/A
"$3,137",10451,9/1/2024,Timely,N/A
"$3,127",10451,9/1/2024,Timely,N/A
"$3,126",10451,9/1/2024,Timely,N/A
"$3,117",10451,9/1/2024,Timely,N/A
"$3,084",10451,9/1/2024,Timely,N/A
"$3,073",10451,9/1/2024,Timely,N/A
"$3,057",10451,9/1/2024,Timely,N/A
"$2,964",10451,9/1/2024,Timely,N/A
"$2,927",10451,9/1/2024,Timely,N/A
"$2,924",10451,9/1/2024,Timely,N/A
"$2,922",10451,9/1/2024,Timely,N/A
"$2,837",10451,9/1/2024,Timely,N/A
"$2,835",10451,9/1/2024,Timely,N/A
"$2,800",10451,9/1/2024,Timely,N/A
"$2,800",10451,9/1/2024,Timely,N/A
"$2,800",10451,9/1/2024,Timely,N/A
"$2,800",10451,9/1/2024,Timely,N/A
"$2,785",10451,9/1/2024,Timely,N/A
"$2,774",10451,9/1/2024,Timely,N/A
"$2,762",10451,9/1/2024,Timely,N/A
"$2,750",10451,9/1/2024,Timely,N/A
"$2,741",10451,9/1/2024,Timely,N/A
"$2,737",10451,9/1/2024,Timely,N/A
"$2,705",10451,9/1/2024,Timely,N/A
"$2,700",10451,9/1/2024,Timely,N/A
"$2,690",10451,9/1/2024,Timely,N/A
"$2,688",10451,9/1/2024,Timely,N/A
"$2,684",10451,9/1/2024,Timely,N/A
"$2,684",10451,9/1/2024,Timely,N/A
"$2,684",10451,9/1/2024,Timely,N/A
"$2,684",10451,9/1/2024,Timely,N/A
"$2,684",10451,9/1/2024,Timely,N/A
"$2,682",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,679",10451,9/1/2024,Timely,N/A
"$2,655",10451,9/1/2024,Timely,N/A
"$2,655",10451,9/1/2024,Timely,N/A
"$2,655",10451,9/1/2024,Timely,N/A
"$2,655",10451,9/1/2024,Timely,N/A
"$2,609",10451,9/1/2024,Timely,N/A
"$2,597",10451,9/1/2024,Timely,N/A
"$2,590",10451,9/1/2024,Timely,N/A
"$2,583",10451,9/1/2024,Timely,N/A
"$2,568",10451,9/1/2024,Timely,N/A
"$2,557",10451,9/1/2024,Timely,N/A
"$2,550",10451,9/1/2024,Timely,N/A
"$2,539",10451,9/1/2024,Timely,N/A
"$2,520",10451,9/1/2024,Timely,N/A
"$2,518",10451,9/1/2024,Timely,N/A
"$2,518",10451,9/1/2024,Timely,N/A
"$2,510",10451,9/1/2024,Timely,N/A
"$2,485",10451,9/1/2024,Timely,N/A
"$2,485",10451,9/1/2024,Timely,N/A
"$2,485",10451,9/1/2024,Timely,N/A
"$2,485",10451,9/1/2024,Timely,N/A
"$2,485",10451,9/1/2024,Timely,N/A
"$2,481",10451,9/1/2024,Timely,N/A
"$2,445",10451,9/1/2024,Timely,N/A
"$2,435",10451,9/1/2024,Timely,N/A
"$2,428",10451,9/1/2024,Timely,N/A
"$2,425",10451,9/1/2024,Timely,N/A
"$2,423",10451,9/1/2024,Timely,N/A
"$2,421",10451,9/1/2024,Timely,N/A
"$2,417",10451,9/1/2024,Timely,N/A
"$2,415",10451,9/1/2024,Timely,N/A
"$2,411",10451,9/1/2024,Timely,N/A
"$2,409",10451,9/1/2024,Timely,N/A
"$2,409",10451,9/1/2024,Timely,N/A
"$2,400",10451,9/1/2024,Timely,N/A
"$2,400",10451,9/1/2024,Timely,N/A
"$2,395",10451,9/1/2024,Timely,N/A
"$2,395",10451,9/1/2024,Timely,N/A
"$2,394",10451,9/1/2024,Timely,N/A
"$2,392",10451,9/1/2024,Timely,N/A
"$2,392",10451,9/1/2024,Timely,N/A
"$2,387",10451,9/1/2024,Timely,N/A
"$2,368",10451,9/1/2024,Timely,N/A
"$2,356",10451,9/1/2024,Timely,N/A
"$2,355",10451,9/1/2024,Timely,N/A
"$2,355",10451,9/1/2024,Timely,N/A
"$2,354",10451,9/1/2024,Timely,N/A
"$2,348",10451,9/1/2024,Timely,N/A
"$2,342",10451,9/1/2024,Timely,N/A
"$2,340",10451,9/1/2024,Timely,N/A
"$2,338",10451,9/1/2024,Timely,N/A
"$2,335",10451,9/1/2024,Timely,N/A
"$2,335",10451,9/1/2024,Timely,N/A
"$2,323",10451,9/1/2024,Timely,N/A
"$2,322",10451,9/1/2024,Timely,N/A
"$2,321",10451,9/1/2024,Timely,N/A
"$2,309",10451,9/1/2024,Timely,N/A
"$2,306",10451,9/1/2024,Timely,N/A
"$2,301",10451,9/1/2024,Timely,N/A
"$2,297",10451,9/1/2024,Timely,N/A
"$2,296",10451,9/1/2024,Timely,N/A
"$2,296",10451,9/1/2024,Timely,N/A
"$2,296",10451,9/1/2024,Timely,N/A
"$2,279",10451,9/1/2024,Timely,N/A
"$2,276",10451,9/1/2024,Timely,N/A
"$2,274",10451,9/1/2024,Timely,N/A
"$2,269",10451,9/1/2024,Timely,N/A
"$2,265",10451,9/1/2024,Timely,N/A
"$2,265",10451,9/1/2024,Timely,N/A
"$2,263",10451,9/1/2024,Timely,N/A
"$2,261",10451,9/1/2024,Timely,N/A
"$2,258",10451,9/1/2024,Timely,N/A
"$2,255",10451,9/1/2024,Timely,N/A
"$2,246",10451,9/1/2024,Timely,N/A
"$2,224",10451,9/1/2024,Timely,N/A
"$2,222",10451,9/1/2024,Timely,N/A
"$2,222",10451,9/1/2024,Timely,N/A
"$2,221",10451,9/1/2024,Timely,N/A
"$2,214",10451,9/1/2024,Timely,N/A
"$2,212",10451,9/1/2024,Timely,N/A
"$2,212",10451,9/1/2024,Timely,N/A
"$2,209",10451,9/1/2024,Timely,N/A
"$2,198",10451,9/1/2024,Timely,N/A
"$2,197",10451,9/1/2024,Timely,N/A
"$2,195",10451,9/1/2024,Timely,N/A
"$2,194",10451,9/1/2024,Timely,N/A
"$2,193",10451,9/1/2024,Timely,N/A
"$2,187",10451,9/1/2024,Timely,N/A
"$2,185",10451,9/1/2024,Timely,N/A
"$2,184",10451,9/1/2024,Timely,N/A
"$2,183",10451,9/1/2024,Timely,N/A
"$2,178",10451,9/1/2024,Timely,N/A
"$2,176",10451,9/1/2024,Timely,N/A
"$2,176",10451,9/1/2024,Timely,N/A
"$2,175",10451,9/1/2024,Timely,N/A
"$2,174",10451,9/1/2024,Timely,N/A
"$2,172",10451,9/1/2024,Timely,N/A
"$2,172",10451,9/1/2024,Timely,N/A
"$2,170",10451,9/1/2024,Timely,N/A
"$2,169",10451,9/1/2024,Timely,N/A
"$2,156",10451,9/1/2024,Timely,N/A
"$2,155",10451,9/1/2024,Timely,N/A
"$2,155",10451,9/1/2024,Timely,N/A
"$2,155",10451,9/1/2024,Timely,N/A
"$2,155",10451,9/1/2024,Timely,N/A
"$2,145",10451,9/1/2024,Timely,N/A
"$2,143",10451,9/1/2024,Timely,N/A
"$2,143",10451,9/1/2024,Timely,N/A
"$2,143",10451,9/1/2024,Timely,N/A
"$2,139",10451,9/1/2024,Timely,N/A
"$2,136",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,135",10451,9/1/2024,Timely,N/A
"$2,133",10451,9/1/2024,Timely,N/A
"$2,128",10451,9/1/2024,Timely,N/A
"$2,126",10451,9/1/2024,Timely,N/A
"$2,124",10451,9/1/2024,Timely,N/A
"$2,123",10451,9/1/2024,Timely,N/A
"$2,116",10451,9/1/2024,Timely,N/A
"$2,116",10451,9/1/2024,Timely,N/A
"$2,115",10451,9/1/2024,Timely,N/A
"$2,104",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,091",10451,9/1/2024,Timely,N/A
"$2,087",10451,9/1/2024,Timely,N/A
"$2,080",10451,9/1/2024,Timely,N/A
"$2,075",10451,9/1/2024,Timely,N/A
"$2,068",10451,9/1/2024,Timely,N/A
"$2,068",10451,9/1/2024,Timely,N/A
"$2,067",10451,9/1/2024,Timely,N/A
"$2,067",10451,9/1/2024,Timely,N/A
"$2,066",10451,9/1/2024,Timely,N/A
"$2,060",10451,9/1/2024,Timely,N/A
"$2,060",10451,9/1/2024,Timely,N/A
"$2,060",10451,9/1/2024,Timely,N/A
"$2,059",10451,9/1/2024,Timely,N/A
"$2,058",10451,9/1/2024,Timely,N/A
"$2,058",10451,9/1/2024,Timely,N/A
"$2,050",10451,9/1/2024,Timely,N/A
"$2,045",10451,9/1/2024,Timely,N/A
"$2,041",10451,9/1/2024,Timely,N/A
"$2,039",10451,9/1/2024,Timely,N/A
"$2,036",10451,9/1/2024,Timely,N/A
"$2,030",10451,9/1/2024,Timely,N/A
"$2,026",10451,9/1/2024,Timely,N/A
"$2,026",10451,9/1/2024,Timely,N/A
"$2,021",10451,9/1/2024,Timely,N/A
"$2,021",10451,9/1/2024,Timely,N/A
"$2,019",10451,9/1/2024,Timely,N/A
"$2,017",10451,9/1/2024,Timely,N/A
"$2,017",10451,9/1/2024,Timely,N/A
"$2,013",10451,9/1/2024,Timely,N/A
"$2,013",10451,9/1/2024,Timely,N/A
"$2,006",10451,9/1/2024,Timely,N/A
"$1,992",10451,9/1/2024,Timely,N/A
"$1,987",10451,9/1/2024,Timely,N/A
"$1,984",10451,9/1/2024,Timely,N/A
"$1,981",10451,9/1/2024,Timely,N/A
"$1,979",10451,9/1/2024,Timely,N/A
"$1,972",10451,9/1/2024,Timely,N/A
"$1,967",10451,9/1/2024,Timely,N/A
"$1,965",10451,9/1/2024,Timely,N/A
"$1,964",10451,9/1/2024,Timely,N/A
"$1,964",10451,9/1/2024,Timely,N/A
"$1,961",10451,9/1/2024,Timely,N/A
"$1,958",10451,9/1/2024,Timely,N/A
"$1,952",10451,9/1/2024,Timely,N/A
"$1,948",10451,9/1/2024,Timely,N/A
"$1,942",10451,9/1/2024,Timely,N/A
"$1,938",10451,9/1/2024,Timely,N/A
"$1,936",10451,9/1/2024,Timely,N/A
"$1,935",10451,9/1/2024,Timely,N/A
"$1,935",10451,9/1/2024,Timely,N/A
"$1,925",10451,9/1/2024,Timely,N/A
"$1,923",10451,9/1/2024,Timely,N/A
"$1,923",10451,9/1/2024,Timely,N/A
"$1,923",10451,9/1/2024,Timely,N/A
"$1,920",10451,9/1/2024,Timely,N/A
"$1,919",10451,9/1/2024,Timely,N/A
"$1,917",10451,9/1/2024,Timely,N/A
"$1,909",10451,9/1/2024,Timely,N/A
"$1,908",10451,9/1/2024,Timely,N/A
"$1,908",10451,9/1/2024,Timely,N/A
"$1,907",10451,9/1/2024,Timely,N/A
"$1,903",10451,9/1/2024,Timely,N/A
"$1,900",10451,9/1/2024,Timely,N/A
"$1,893",10451,9/1/2024,Timely,N/A
"$1,890",10451,9/1/2024,Timely,N/A
"$1,888",10451,9/1/2024,Timely,N/A
"$1,879",10451,9/1/2024,Timely,N/A
"$1,875",10451,9/1/2024,Timely,N/A
"$1,873",10451,9/1/2024,Timely,N/A
"$1,873",10451,9/1/2024,Timely,N/A
"$1,873",10451,9/1/2024,Timely,N/A
"$1,869",10451,9/1/2024,Timely,N/A
"$1,867",10451,9/1/2024,Timely,N/A
"$1,867",10451,9/1/2024,Timely,N/A
"$1,864",10451,9/1/2024,Timely,N/A
"$1,863",10451,9/1/2024,Timely,N/A
"$1,860",10451,9/1/2024,Timely,N/A
"$1,857",10451,9/1/2024,Timely,N/A
"$1,852",10451,9/1/2024,Timely,N/A
"$1,851",10451,9/1/2024,Timely,N/A
"$1,850",10451,9/1/2024,Timely,N/A
"$1,840",10451,9/1/2024,Timely,N/A
"$1,825",10451,9/1/2024,Timely,N/A
"$1,812",10451,9/1/2024,Timely,N/A
"$1,807",10451,9/1/2024,Timely,N/A
"$1,805",10451,9/1/2024,Timely,N/A
"$1,804",10451,9/1/2024,Timely,N/A
"$1,802",10451,9/1/2024,Timely,N/A
"$1,798",10451,9/1/2024,Timely,N/A
"$1,786",10451,9/1/2024,Timely,N/A
"$1,782",10451,9/1/2024,Timely,N/A
"$1,780",10451,9/1/2024,Timely,N/A
"$1,770",10451,9/1/2024,Timely,N/A
"$1,764",10451,9/1/2024,Timely,N/A
"$1,760",10451,9/1/2024,Timely,N/A
"$1,759",10451,9/1/2024,Timely,N/A
"$1,759",10451,9/1/2024,Timely,N/A
"$1,751",10451,9/1/2024,Timely,N/A
"$1,748",10451,9/1/2024,Timely,N/A
"$1,739",10451,9/1/2024,Timely,N/A
"$1,738",10451,9/1/2024,Timely,N/A
"$1,737",10451,9/1/2024,Timely,N/A
"$1,731",10451,9/1/2024,Timely,N/A
"$1,730",10451,9/1/2024,Timely,N/A
"$1,728",10451,9/1/2024,Timely,N/A
"$1,727",10451,9/1/2024,Timely,N/A
"$1,725",10451,9/1/2024,Timely,N/A
"$1,724",10451,9/1/2024,Timely,N/A
"$1,724",10451,9/1/2024,Timely,N/A
"$1,719",10451,9/1/2024,Timely,N/A
"$1,719",10451,9/1/2024,Timely,N/A
"$1,719",10451,9/1/2024,Timely,N/A
"$1,718",10451,9/1/2024,Timely,N/A
"$1,717",10451,9/1/2024,Timely,N/A
"$1,710",10451,9/1/2024,Timely,N/A
"$1,708",10451,9/1/2024,Timely,N/A
"$1,708",10451,9/1/2024,Timely,N/A
"$1,706",10451,9/1/2024,Timely,N/A
"$1,705",10451,9/1/2024,Timely,N/A
"$1,699",10451,9/1/2024,Timely,N/A
"$1,698",10451,9/1/2024,Timely,N/A
"$1,696",10451,9/1/2024,Timely,N/A
"$1,696",10451,9/1/2024,Timely,N/A
"$1,696",10451,9/1/2024,Timely,N/A
"$1,676",10451,9/1/2024,Timely,N/A
"$1,676",10451,9/1/2024,Timely,N/A
"$1,674",10451,9/1/2024,Timely,N/A
"$1,674",10451,9/1/2024,Timely,N/A
"$1,662",10451,9/1/2024,Timely,N/A
"$1,662",10451,9/1/2024,Timely,N/A
"$1,660",10451,9/1/2024,Timely,N/A
"$1,658",10451,9/1/2024,Timely,N/A
"$1,658",10451,9/1/2024,Timely,N/A
"$1,655",10451,9/1/2024,Timely,N/A
"$1,650",10451,9/1/2024,Timely,N/A
"$1,649",10451,9/1/2024,Timely,N/A
"$1,646",10451,9/1/2024,Timely,N/A
"$1,645",10451,9/1/2024,Timely,N/A
"$1,644",10451,9/1/2024,Timely,N/A
"$1,643",10451,9/1/2024,Timely,N/A
"$1,641",10451,9/1/2024,Timely,N/A
"$1,636",10451,9/1/2024,Timely,N/A
"$1,635",10451,9/1/2024,Timely,N/A
"$1,634",10451,9/1/2024,Timely,N/A
"$1,634",10451,9/1/2024,Timely,N/A
"$1,634",10451,9/1/2024,Timely,N/A
"$1,634",10451,9/1/2024,Timely,N/A
"$1,630",10451,9/1/2024,Timely,N/A
"$1,628",10451,9/1/2024,Timely,N/A
"$1,627",10451,9/1/2024,Timely,N/A
"$1,610",10451,9/1/2024,Timely,N/A
"$1,605",10451,9/1/2024,Timely,N/A
"$1,602",10451,9/1/2024,Timely,N/A
"$1,602",10451,9/1/2024,Timely,N/A
"$1,602",10451,9/1/2024,Timely,N/A
"$1,594",10451,9/1/2024,Timely,N/A
"$1,593",10451,9/1/2024,Timely,N/A
"$1,590",10451,9/1/2024,Timely,N/A
"$1,590",10451,9/1/2024,Timely,N/A
"$1,590",10451,9/1/2024,Timely,N/A
"$1,589",10451,9/1/2024,Timely,N/A
"$1,583",10451,9/1/2024,Timely,N/A
"$1,580",10451,9/1/2024,Timely,N/A
"$1,580",10451,9/1/2024,Timely,N/A
"$1,572",10451,9/1/2024,Timely,N/A
"$1,571",10451,9/1/2024,Timely,N/A
"$1,568",10451,9/1/2024,Timely,N/A
"$1,567",10451,9/1/2024,Timely,N/A
"$1,566",10451,9/1/2024,Timely,N/A
"$1,562",10451,9/1/2024,Timely,N/A
"$1,559",10451,9/1/2024,Timely,N/A
"$1,552",10451,9/1/2024,Timely,N/A
"$1,540",10451,9/1/2024,Timely,N/A
"$1,540",10451,9/1/2024,Timely,N/A
"$1,539",10451,9/1/2024,Timely,N/A
"$1,535",10451,9/1/2024,Timely,N/A
"$1,535",10451,9/1/2024,Timely,N/A
"$1,532",10451,9/1/2024,Timely,N/A
"$1,529",10451,9/1/2024,Timely,N/A
"$1,527",10451,9/1/2024,Timely,N/A
"$1,525",10451,9/1/2024,Timely,N/A
"$1,524",10451,9/1/2024,Timely,N/A
"$1,523",10451,9/1/2024,Timely,N/A
"$1,523",10451,9/1/2024,Timely,N/A
"$1,520",10451,9/1/2024,Timely,N/A
"$1,520",10451,9/1/2024,Timely,N/A
"$1,516",10451,9/1/2024,Timely,N/A
"$1,512",10451,9/1/2024,Timely,N/A
"$1,508",10451,9/1/2024,Timely,N/A
"$1,506",10451,9/1/2024,Timely,N/A
"$1,504",10451,9/1/2024,Timely,N/A
"$1,502",10451,9/1/2024,Timely,N/A
"$1,500",10451,9/1/2024,Timely,N/A
"$1,500",10451,9/1/2024,Timely,N/A
"$1,500",10451,9/1/2024,Timely,N/A
"$1,490",10451,9/1/2024,Timely,N/A
"$1,488",10451,9/1/2024,Timely,N/A
"$1,486",10451,9/1/2024,Timely,N/A
"$1,483",10451,9/1/2024,Timely,N/A
"$1,477",10451,9/1/2024,Timely,N/A
"$1,477",10451,9/1/2024,Timely,N/A
"$1,474",10451,9/1/2024,Timely,N/A
"$1,474",10451,9/1/2024,Timely,N/A
"$1,472",10451,9/1/2024,Timely,N/A
"$1,469",10451,9/1/2024,Timely,N/A
"$1,468",10451,9/1/2024,Timely,N/A
"$1,467",10451,9/1/2024,Timely,N/A
"$1,466",10451,9/1/2024,Timely,N/A
"$1,462",10451,9/1/2024,Timely,N/A
"$1,459",10451,9/1/2024,Timely,N/A
"$1,456",10451,9/1/2024,Timely,N/A
"$1,456",10451,9/1/2024,Timely,N/A
"$1,454",10451,9/1/2024,Timely,N/A
"$1,449",10451,9/1/2024,Timely,N/A
"$1,447",10451,9/1/2024,Timely,N/A
"$1,447",10451,9/1/2024,Timely,N/A
"$1,447",10451,9/1/2024,Timely,N/A
"$1,445",10451,9/1/2024,Timely,N/A
"$1,435",10451,9/1/2024,Timely,N/A
"$1,433",10451,9/1/2024,Timely,N/A
"$1,430",10451,9/1/2024,Timely,N/A
"$1,429",10451,9/1/2024,Timely,N/A
"$1,429",10451,9/1/2024,Timely,N/A
"$1,428",10451,9/1/2024,Timely,N/A
"$1,427",10451,9/1/2024,Timely,N/A
"$1,423",10451,9/1/2024,Timely,N/A
"$1,418",10451,9/1/2024,Timely,N/A
"$1,416",10451,9/1/2024,Timely,N/A
"$1,410",10451,9/1/2024,Timely,N/A
"$1,397",10451,9/1/2024,Timely,N/A
"$1,395",10451,9/1/2024,Timely,N/A
"$1,393",10451,9/1/2024,Timely,N/A
"$1,392",10451,9/1/2024,Timely,N/A
"$1,390",10451,9/1/2024,Timely,N/A
"$1,380",10451,9/1/2024,Timely,N/A
"$1,378",10451,9/1/2024,Timely,N/A
"$1,376",10451,9/1/2024,Timely,N/A
"$1,374",10451,9/1/2024,Timely,N/A
"$1,372",10451,9/1/2024,Timely,N/A
"$1,363",10451,9/1/2024,Timely,N/A
"$1,363",10451,9/1/2024,Timely,N/A
"$1,361",10451,9/1/2024,Timely,N/A
"$1,355",10451,9/1/2024,Timely,N/A
"$1,351",10451,9/1/2024,Timely,N/A
"$1,350",10451,9/1/2024,Timely,N/A
"$1,349",10451,9/1/2024,Timely,N/A
"$1,348",10451,9/1/2024,Timely,N/A
"$1,341",10451,9/1/2024,Timely,N/A
"$1,337",10451,9/1/2024,Timely,N/A
"$1,334",10451,9/1/2024,Timely,N/A
"$1,330",10451,9/1/2024,Timely,N/A
"$1,328",10451,9/1/2024,Timely,N/A
"$1,326",10451,9/1/2024,Timely,N/A
"$1,324",10451,9/1/2024,Timely,N/A
"$1,323",10451,9/1/2024,Timely,N/A
"$1,323",10451,9/1/2024,Timely,N/A
"$1,323",10451,9/1/2024,Timely,N/A
"$1,316",10451,9/1/2024,Timely,N/A
"$1,312",10451,9/1/2024,Timely,N/A
"$1,308",10451,9/1/2024,Timely,N/A
"$1,303",10451,9/1/2024,Timely,N/A
"$1,302",10451,9/1/2024,Timely,N/A
"$1,300",10451,9/1/2024,Timely,N/A
"$1,294",10451,9/1/2024,Timely,N/A
"$1,291",10451,9/1/2024,Timely,N/A
"$1,290",10451,9/1/2024,Timely,N/A
"$1,289",10451,9/1/2024,Timely,N/A
"$1,289",10451,9/1/2024,Timely,N/A
"$1,285",10451,9/1/2024,Timely,N/A
"$1,284",10451,9/1/2024,Timely,N/A
"$1,276",10451,9/1/2024,Timely,N/A
"$1,274",10451,9/1/2024,Timely,N/A
"$1,274",10451,9/1/2024,Timely,N/A
"$1,270",10451,9/1/2024,Timely,N/A
"$1,268",10451,9/1/2024,Timely,N/A
"$1,268",10451,9/1/2024,Timely,N/A
"$1,267",10451,9/1/2024,Timely,N/A
"$1,265",10451,9/1/2024,Timely,N/A
"$1,264",10451,9/1/2024,Timely,N/A
"$1,264",10451,9/1/2024,Timely,N/A
"$1,263",10451,9/1/2024,Timely,N/A
"$1,263",10451,9/1/2024,Timely,N/A
"$1,260",10451,9/1/2024,Timely,N/A
"$1,259",10451,9/1/2024,Timely,N/A
"$1,259",10451,9/1/2024,Timely,N/A
"$1,256",10451,9/1/2024,Timely,N/A
"$1,252",10451,9/1/2024,Timely,N/A
"$1,250",10451,9/1/2024,Timely,N/A
"$1,250",10451,9/1/2024,Timely,N/A
"$1,249",10451,9/1/2024,Timely,N/A
"$1,246",10451,9/1/2024,Timely,N/A
"$1,245",10451,9/1/2024,Timely,N/A
"$1,243",10451,9/1/2024,Timely,N/A
"$1,242",10451,9/1/2024,Timely,N/A
"$1,242",10451,9/1/2024,Timely,N/A
"$1,242",10451,9/1/2024,Timely,N/A
"$1,240",10451,9/1/2024,Timely,N/A
"$1,240",10451,9/1/2024,Timely,N/A
"$1,239",10451,9/1/2024,Timely,N/A
"$1,235",10451,9/1/2024,Timely,N/A
"$1,227",10451,9/1/2024,Timely,N/A
"$1,226",10451,9/1/2024,Timely,N/A
"$1,222",10451,9/1/2024,Timely,N/A
"$1,220",10451,9/1/2024,Timely,N/A
"$1,218",10451,9/1/2024,Timely,N/A
"$1,216",10451,9/1/2024,Timely,N/A
"$1,215",10451,9/1/2024,Timely,N/A
"$1,213",10451,9/1/2024,Timely,N/A
"$1,209",10451,9/1/2024,Timely,N/A
"$1,207",10451,9/1/2024,Timely,N/A
"$1,206",10451,9/1/2024,Timely,N/A
"$1,205",10451,9/1/2024,Timely,N/A
"$1,204",10451,9/1/2024,Timely,N/A
"$1,197",10451,9/1/2024,Timely,N/A
"$1,187",10451,9/1/2024,Timely,N/A
"$1,187",10451,9/1/2024,Timely,N/A
"$1,184",10451,9/1/2024,Timely,N/A
"$1,182",10451,9/1/2024,Timely,N/A
"$1,180",10451,9/1/2024,Timely,N/A
"$1,180",10451,9/1/2024,Timely,N/A
"$1,180",10451,9/1/2024,Timely,N/A
"$1,180",10451,9/1/2024,Timely,N/A
"$1,180",10451,9/1/2024,Timely,N/A
"$1,178",10451,9/1/2024,Timely,N/A
"$1,176",10451,9/1/2024,Timely,N/A
"$1,175",10451,9/1/2024,Timely,N/A
"$1,173",10451,9/1/2024,Timely,N/A
"$1,172",10451,9/1/2024,Timely,N/A
"$1,170",10451,9/1/2024,Timely,N/A
"$1,170",10451,9/1/2024,Timely,N/A
"$1,170",10451,9/1/2024,Timely,N/A
"$1,168",10451,9/1/2024,Timely,N/A
"$1,168",10451,9/1/2024,Timely,N/A
"$1,168",10451,9/1/2024,Timely,N/A
"$1,167",10451,9/1/2024,Timely,N/A
"$1,166",10451,9/1/2024,Timely,N/A
"$1,165",10451,9/1/2024,Timely,N/A
"$1,164",10451,9/1/2024,Timely,N/A
"$1,164",10451,9/1/2024,Timely,N/A
"$1,157",10451,9/1/2024,Timely,N/A
"$1,157",10451,9/1/2024,Timely,N/A
"$1,156",10451,9/1/2024,Timely,N/A
"$1,155",10451,9/1/2024,Timely,N/A
"$1,155",10451,9/1/2024,Timely,N/A
"$1,154",10451,9/1/2024,Timely,N/A
"$1,150",10451,9/1/2024,Timely,N/A
"$1,146",10451,9/1/2024,Timely,N/A
"$1,146",10451,9/1/2024,Timely,N/A
"$1,143",10451,9/1/2024,Timely,N/A
"$1,143",10451,9/1/2024,Timely,N/A
"$1,142",10451,9/1/2024,Timely,N/A
"$1,141",10451,9/1/2024,Timely,N/A
"$1,139",10451,9/1/2024,Timely,N/A
"$1,137",10451,9/1/2024,Timely,N/A
"$1,134",10451,9/1/2024,Timely,N/A
"$1,134",10451,9/1/2024,Timely,N/A
"$1,133",10451,9/1/2024,Timely,N/A
"$1,133",10451,9/1/2024,Timely,N/A
"$1,133",10451,9/1/2024,Timely,N/A
"$1,130",10451,9/1/2024,Timely,N/A
"$1,130",10451,9/1/2024,Timely,N/A
"$1,130",10451,9/1/2024,Timely,N/A
"$1,128",10451,9/1/2024,Timely,N/A
"$1,128",10451,9/1/2024,Timely,N/A
"$1,127",10451,9/1/2024,Timely,N/A
"$1,123",10451,9/1/2024,Timely,N/A
"$1,121",10451,9/1/2024,Timely,N/A
"$1,117",10451,9/1/2024,Timely,N/A
"$1,117",10451,9/1/2024,Timely,N/A
"$1,115",10451,9/1/2024,Timely,N/A
"$1,114",10451,9/1/2024,Timely,N/A
"$1,114",10451,9/1/2024,Timely,N/A
"$1,112",10451,9/1/2024,Timely,N/A
"$1,112",10451,9/1/2024,Timely,N/A
"$1,111",10451,9/1/2024,Timely,N/A
"$1,111",10451,9/1/2024,Timely,N/A
"$1,108",10451,9/1/2024,Timely,N/A
"$1,108",10451,9/1/2024,Timely,N/A
"$1,108",10451,9/1/2024,Timely,N/A
"$1,107",10451,9/1/2024,Timely,N/A
"$1,105",10451,9/1/2024,Timely,N/A
"$1,104",10451,9/1/2024,Timely,N/A
"$1,103",10451,9/1/2024,Timely,N/A
"$1,102",10451,9/1/2024,Timely,N/A
"$1,100",10451,9/1/2024,Timely,N/A
"$1,099",10451,9/1/2024,Timely,N/A
"$1,098",10451,9/1/2024,Timely,N/A
"$1,094",10451,9/1/2024,Timely,N/A
"$1,094",10451,9/1/2024,Timely,N/A
"$1,092",10451,9/1/2024,Timely,N/A
"$1,092",10451,9/1/2024,Timely,N/A
"$1,090",10451,9/1/2024,Timely,N/A
